Predict,Id,stack,xgb,lgb,Predict,Predict
5.715083694,749,5.720951676,5.641749382,5.70823252,5.908832073,5.715083694
5.728499353,750,5.663736739,5.901237011,6.016320704,5.745107174,5.728499353
6.58173437,751,6.593415652,7.726631165,6.137801939,6.765068531,6.58173437
5.833613816,752,5.837412696,5.715564251,5.852702902,5.690045834,5.833613816
5.915079496,753,5.892879589,6.019016266,5.998833334,5.887261868,5.915079496
5.292598973,754,5.287715365,5.234715462,5.337939425,5.721351147,5.292598973
6.058263264,755,6.065061752,5.849600315,6.09155894,5.776050568,6.058263264
4.809742962,756,4.801238038,4.739938736,4.87837065,4.358942986,4.809742962
5.11489161,757,5.14658797,5.353514194,4.866303376,4.847999573,5.11489161
5.122315815,758,5.133611746,5.089545727,5.072994174,4.889314175,5.122315815
6.497537166,759,6.50395516,6.543524265,6.44797883,6.891550541,6.497537166
6.443951163,760,6.501320707,6.77916193,6.026243218,5.600307941,6.443951163
5.416341012,761,5.401849558,5.32509613,5.524043686,5.633462906,5.416341012
5.660309891,762,5.693293932,5.25284481,5.620216741,5.407608032,5.660309891
6.056825795,763,6.020182708,5.958717346,6.28495837,5.640808105,6.056825795
5.492274123,764,5.495688794,5.407330513,5.502377122,5.549978733,5.492274123
5.121592677,765,5.089820682,5.252936363,5.24726205,5.706729889,5.121592677
4.960440914,766,4.953077274,4.828886986,5.043564967,4.831473351,4.960440914
5.027191935,767,5.051746323,4.754703999,4.987064535,4.576969147,5.027191935
5.301300103,768,5.229948344,5.300418854,5.682136603,6.341762066,5.301300103
5.00941744,769,5.005027165,4.976016521,5.04396586,4.270546436,5.00941744
5.005950511,770,5.013907261,5.107159138,4.929778339,6.146321774,5.005950511
4.84265617,771,4.806825313,4.989135742,4.984927508,4.328967094,4.84265617
5.082864937,772,5.060782931,5.195330143,5.163147156,5.087779045,5.082864937
5.504793354,773,5.51599846,5.584050179,5.418613766,6.112776756,5.504793354
5.071424121,774,5.109366373,4.756847858,4.973924176,5.018143177,5.071424121
5.199218743,775,5.213971637,5.252926826,5.102633903,5.337866783,5.199218743
5.192156987,776,5.171055377,5.583634377,5.174206443,5.515954018,5.192156987
5.85717849,777,5.917384133,5.344680786,5.706914176,5.790558338,5.85717849
6.087463354,778,6.117383306,6.164771557,5.902120758,6.010896683,6.087463354
5.745485582,779,5.806522544,5.517626762,5.495907977,5.500718594,5.745485582
5.329765273,780,5.335246007,5.232417107,5.332984119,5.426697254,5.329765273
5.044628242,781,5.067431513,4.938961029,4.958233225,5.051419258,5.044628242
5.532808745,782,5.519675997,5.57837677,5.587660769,5.449449062,5.532808745
5.449796544,783,5.418424274,5.492051125,5.603030417,5.46410656,5.449796544
6.030414923,784,5.990701701,6.340363026,6.13890274,6.264107704,6.030414923
5.590380796,785,5.57972504,5.379445553,5.717523242,5.936282158,5.590380796
5.916156807,786,5.920096491,5.867447376,5.911381678,6.072457314,5.916156807
5.624090456,787,5.642090426,5.938195705,5.423388905,5.990460396,5.624090456
6.229478137,788,6.264260673,6.490186214,5.957068509,6.588929653,6.229478137
5.671489429,789,5.665494601,5.627820969,5.718017955,6.072097778,5.671489429
5.067309962,790,5.074271038,4.783633232,5.124743094,4.973750114,5.067309962
5.642062236,791,5.657072929,5.383713722,5.648121337,5.419693947,5.642062236
6.166268635,792,6.099135187,6.389570713,6.449879626,6.141466141,6.166268635
5.714399222,793,5.638138003,5.834278584,6.081165976,5.648061752,5.714399222
5.043977194,794,5.04291223,5.219533443,4.99113825,5.281896591,5.043977194
6.132359429,795,6.14244527,5.880840778,6.162407747,5.998898983,6.132359429
5.380224402,796,5.427155555,5.208592415,5.187135582,5.3994627,5.380224402
5.900500178,797,5.92501254,5.787355423,5.807482539,5.927259922,5.900500178
5.17324578,798,5.175389418,5.055096626,5.201196056,4.55848074,5.17324578
5.24978186,799,5.297045631,5.015526772,5.075793361,5.172595978,5.24978186
5.177500924,800,5.227823132,4.580208302,5.108213337,4.376245499,5.177500924
5.877830573,801,5.911760772,5.369215488,5.866407832,5.324751854,5.877830573
5.058315518,802,5.010420319,4.943922997,5.351887397,4.655790329,5.058315518
7.006253179,803,7.007125751,7.102982521,6.969356389,6.78354454,7.006253179
5.986959434,804,5.971577728,6.524299145,5.889881887,6.045541763,5.986959434
5.217247987,805,5.210188344,5.228583813,5.251120807,5.144384384,5.217247987
6.180290693,806,6.19536483,5.781532288,6.232814687,6.095592499,6.180290693
5.710830879,807,5.721330774,5.338238716,5.779028707,5.310143948,5.710830879
5.698537959,808,5.737342738,5.507977009,5.555099456,5.342848778,5.698537959
6.197856544,809,6.213405597,6.153377533,6.129754477,5.686325073,6.197856544
6.071642934,810,6.08735553,6.120290756,5.971626481,5.746356487,6.071642934
5.41380317,811,5.484489736,5.127743244,5.132161383,5.000010014,5.41380317
5.685284682,812,5.67842384,5.490811348,5.786700243,6.010924339,5.685284682
5.535650759,813,5.538621494,5.509943008,5.528375968,5.205316067,5.535650759
6.490753659,814,6.450655334,6.025931835,6.859552001,6.665714741,6.490753659
5.832346101,815,5.851803855,5.395738125,5.874107288,5.730780602,5.832346101
5.246755068,816,5.205995036,5.142714977,5.498821935,4.980377197,5.246755068
4.998637046,817,4.949082425,5.051976204,5.245148557,5.019188881,4.998637046
5.456586126,818,5.495055365,5.114384651,5.365483929,5.256623268,5.456586126
4.62302824,819,4.578558136,4.980867386,4.740922376,4.885330677,4.62302824
5.984319776,820,5.977055919,5.450508595,6.200997403,5.398807049,5.984319776
5.283678904,821,5.302889329,5.273547649,5.184600347,5.297520638,5.283678904
5.112233738,822,5.100209482,5.021483421,5.206613254,4.777029514,5.112233738
5.831383703,823,5.884536934,5.201834202,5.757749559,5.12230587,5.831383703
5.57420263,824,5.610459213,5.631866932,5.361612713,5.969331264,5.57420263
5.338715422,825,5.313257304,5.402254105,5.453312373,5.492197037,5.338715422
5.600872571,826,5.593742183,5.500658989,5.672305712,5.353855133,5.600872571
5.621418228,827,5.654192726,5.457511425,5.50125647,4.912731647,5.621418228
5.224770205,828,5.182178052,5.552740097,5.342605062,5.620064735,5.224770205
5.593096989,829,5.529823331,5.317226887,6.022513078,7.104744434,5.593096989
5.98024591,830,5.860519318,5.813662052,6.674315565,5.881539345,5.98024591
5.067753818,831,5.111589555,4.531846046,5.012599149,4.040500641,5.067753818
5.661349913,832,5.675950932,5.419019222,5.664254624,5.817867279,5.661349913
6.071242277,833,6.112302667,5.915624619,5.904126123,5.823876858,6.071242277
5.592250759,834,5.630484812,5.336791515,5.47348877,5.266179562,5.592250759
5.396786986,835,5.433130205,5.058288097,5.315789487,5.670634747,5.396786986
5.500015499,836,5.496414369,5.242723942,5.604985421,5.494130611,5.500015499
7.950213286,837,8.104083622,6.956016064,7.460970453,9.129683495,9.129683495
6.733875122,838,6.650279369,6.886097431,7.128978249,7.944085598,6.733875122
5.262310182,839,5.203508613,5.458866596,5.510399623,4.939531326,5.262310182
5.944206185,840,5.914607252,6.182504177,6.022634456,6.124958038,5.944206185
4.856794378,841,4.763812787,5.085983276,5.276299893,5.143977642,4.856794378
6.552717615,842,6.489379011,7.142892838,6.693798352,6.531213284,6.552717615
5.617965081,843,5.611575772,5.958715916,5.538457664,5.960711002,5.617965081
6.156730763,844,6.053262838,6.646934509,6.54515837,6.728439331,6.156730763
5.459138446,845,5.467638337,5.347817898,5.450912466,5.349028111,5.459138446
5.140136796,846,5.113020474,4.893505096,5.366967688,4.67735672,5.140136796
6.138750581,847,6.018381604,6.799729824,6.560391961,6.846199036,6.138750581
5.25367539,848,5.194336109,5.426268101,5.512620694,5.382071495,5.25367539
5.397227856,849,5.406375585,5.293012142,5.383178503,5.259291172,5.397227856
5.18460052,850,5.174021866,5.232295513,5.225121716,5.462899685,5.18460052
5.057768504,851,5.075220376,4.962072372,4.996590568,4.685475826,5.057768504
5.222716141,852,5.242771576,5.101385593,5.156197297,4.803724289,5.222716141
5.440473588,853,5.474068528,5.21152401,5.337616978,5.229605198,5.440473588
5.578727901,854,5.602402933,5.456369877,5.49324699,6.081540108,5.578727901
6.15643593,855,6.233181055,6.057378292,5.780147691,5.575819969,6.15643593
6.270715558,856,6.257331712,6.122828484,6.391391685,6.466534615,6.270715558
5.199620932,857,5.185567879,5.274446964,5.24962846,5.938755989,5.199620932
4.835430303,858,4.823699455,4.850951672,4.892821018,4.530777454,4.835430303
6.971329585,859,7.036819148,6.733175755,6.70143641,5.947769165,6.971329585
6.118905473,860,6.106955847,6.112782001,6.184677852,7.966073513,6.118905473
6.996982504,861,7.111694562,5.974358559,6.72605939,6.207447052,6.996982504
5.053645965,862,5.035637125,5.143101215,5.119874694,5.426756859,5.053645965
5.426020167,863,5.453992862,5.367958069,5.296186532,5.710800648,5.426020167
5.459257026,864,5.470317592,5.558640957,5.367139359,5.331564426,5.459257026
5.446369729,865,5.460892827,5.318174362,5.411644995,5.434602737,5.446369729
5.086312043,866,5.045849079,5.325390339,5.222421631,5.272195816,5.086312043
4.946983072,867,4.87362075,5.282468319,5.226420412,4.965072632,4.946983072
5.712388221,868,5.743484464,5.802375317,5.516545775,5.526515007,5.712388221
5.287088562,869,5.307985689,5.056588173,5.252470718,5.019330502,5.287088562
5.801077678,870,5.829466932,5.678442955,5.690546447,5.850247383,5.801077678
5.806582319,871,5.849195772,5.53842783,5.668695398,5.495750904,5.806582319
5.38213618,872,5.39003609,5.603223801,5.266307376,5.444047928,5.38213618
6.012791849,873,5.948887574,5.833022594,6.413537735,6.004005432,6.012791849
6.151448595,874,6.101830062,6.336971283,6.354239794,6.769201279,6.151448595
5.382269523,875,5.412715068,4.909115791,5.377611213,5.066080093,5.382269523
5.960053676,876,5.954771679,6.09082222,5.944634817,6.314004421,5.960053676
5.688441958,877,5.708052477,5.474344254,5.655218344,5.362914085,5.688441958
5.458338649,878,5.407868883,5.934053898,5.568938866,6.063313484,5.458338649
5.319638859,879,5.349851772,5.387185574,5.135987672,4.905887604,5.319638859
5.082301395,880,5.062226519,5.116150379,5.178084406,4.924233437,5.082301395
5.74648682,881,5.73169412,6.004268169,5.739453986,5.398321629,5.74648682
5.209953684,882,5.191369515,5.237001419,5.300053222,5.558623314,5.209953684
5.336227071,883,5.34032185,5.330643654,5.316249384,5.410809994,5.336227071
5.305275156,884,5.344259783,5.186062336,5.137094715,4.983252048,5.305275156
5.550424184,885,5.51406856,5.352571487,5.8102717,5.167593002,5.550424184
6.360537035,886,6.261825737,7.37620163,6.54844239,6.678862572,6.360537035
5.045151938,887,5.047844391,5.173156738,4.988123887,5.024065495,5.045151938
5.813194322,888,5.773698969,5.690121651,6.064860426,6.19474411,5.813194322
5.51178562,889,5.52094146,5.395509243,5.501713151,5.827773094,5.51178562
5.591123494,890,5.59484078,5.602714539,5.567434324,5.48633337,5.591123494
5.526381351,891,5.508356912,5.386960983,5.668985108,5.215839863,5.526381351
5.258283616,892,5.283525908,5.258729458,5.12350945,5.470378399,5.258283616
4.940122886,893,4.900371655,5.204071045,5.064146611,5.190980911,4.940122886
5.114411268,894,5.142013584,5.115727425,4.966760077,6.394119263,5.114411268
5.45532488,895,5.431066215,5.691790104,5.505882725,5.53130722,5.45532488
5.855081661,896,5.863056403,6.025495529,5.75574508,5.785262585,5.855081661
6.00530421,897,5.972048173,5.906050205,6.215754407,5.875756741,6.00530421
5.785939684,898,5.806103426,5.554330826,5.755602642,5.636127949,5.785939684
5.393320504,899,5.433803322,5.375703812,5.183284252,4.964003086,5.393320504
5.749505559,900,5.768576384,5.817868233,5.625006973,5.664744854,5.749505559
5.261943376,901,5.225257544,5.258007526,5.458913054,4.502790451,5.261943376
5.706192884,902,5.696817829,5.678538799,5.765411245,5.664034367,5.706192884
5.57375503,903,5.566189135,5.658327103,5.585915701,5.32209301,5.57375503
4.909832026,904,4.896623799,5.04336834,4.935763798,4.939295292,4.909832026
5.935207205,905,5.876622811,6.397943974,6.093411676,7.32391119,5.935207205
6.307604951,906,6.256128247,6.818631172,6.411805264,8.158727646,8.158727646
5.601443117,907,5.620923881,5.414209366,5.55995696,5.307504654,5.601443117
5.466383336,908,5.451863962,5.498555183,5.533096012,5.531821251,5.466383336
5.267475604,909,5.23566235,5.388575077,5.396779758,5.101250172,5.267475604
5.37875978,910,5.366407818,5.457400799,5.418423282,5.591602325,5.37875978
6.012502084,911,6.015775811,6.022620201,5.991669504,6.191880703,6.012502084
5.533060282,912,5.55966282,5.436870098,5.423243349,5.574710369,5.533060282
6.017081455,913,6.06172288,6.706057549,5.549335081,6.822036266,6.017081455
5.015390946,914,5.013857069,4.994931221,5.030391535,5.194581032,5.015390946
5.523127941,915,5.539680441,5.482476234,5.448398467,5.464734077,5.523127941
5.735208233,916,5.698547887,6.01032877,5.839023114,5.065679073,5.735208233
5.362833669,917,5.346655045,5.295030594,5.471720724,4.945703983,5.362833669
5.563826883,918,5.589201302,5.535668373,5.437882702,5.924192429,5.563826883
5.662718651,919,5.641712986,5.560008526,5.808985458,5.805053234,5.662718651
6.492679261,920,6.476090217,6.578499794,6.552547355,6.706700325,6.492679261
5.411248628,921,5.426737876,5.530623913,5.28884758,5.488393307,5.411248628
5.055943238,922,5.057603131,4.989480019,5.06924486,4.850661278,5.055943238
5.268266791,923,5.263189559,5.336354256,5.272649499,4.644686222,5.268266791
5.401963283,924,5.415368721,5.263302803,5.376687738,5.070744038,5.401963283
5.534596349,925,5.546420518,5.52137804,5.475940256,5.503497124,5.534596349
5.943603649,926,6.025701982,5.660365105,5.600158684,5.345464706,5.943603649
5.41794012,927,5.427595299,5.632415771,5.294953867,5.415949345,5.41794012
5.896820533,928,5.923933583,6.011922359,5.713850319,6.783993721,5.896820533
7.095492201,929,6.918949835,7.486584663,7.906687291,8.539502144,8.539502144
5.497982414,930,5.510804393,5.26753664,5.506413782,4.949259758,5.497982414
5.759048356,931,5.787861597,5.462192059,5.704329756,5.446648121,5.759048356
5.654445817,932,5.650598464,5.651790142,5.675850137,5.662888527,5.654445817
5.366402505,933,5.346362555,5.515226841,5.423674162,4.860620975,5.366402505
5.097394059,934,5.117870297,4.85590601,5.068683456,5.060411453,5.097394059
4.97336147,935,5.021654601,4.646582603,4.824724394,4.377504349,4.97336147
6.222089026,936,6.258688179,6.139023781,6.054581917,6.370423317,6.222089026
5.248584688,937,5.254728155,5.146499157,5.249848004,5.151270866,5.248584688
6.093627784,938,6.115296509,6.223615646,5.934731848,6.423927784,6.093627784
6.077403647,939,6.103882536,5.714049339,6.057301007,5.566553593,6.077403647
5.188947674,940,5.122861812,6.126312256,5.228950626,6.26786375,5.188947674
5.376728097,941,5.384340562,5.292277336,5.364278535,5.401334286,5.376728097
5.928761863,942,5.969802072,5.440038681,5.872788355,5.464490891,5.928761863
8.830230087,943,8.541750479,10.40071106,9.845294258,11.50117779,11.50117779
5.750427936,944,5.794374549,5.534912586,5.58788433,5.886200905,5.750427936
7.159366723,945,7.051576713,7.539007187,7.607699994,7.880222797,7.159366723
6.234174054,946,6.172881104,6.438830376,6.492850977,6.842513084,6.234174054
6.0418944,947,5.985070326,5.506735802,6.523342244,5.379381657,6.0418944
5.881847015,948,5.926134479,5.623542786,5.731748657,5.28348732,5.881847015
5.786957442,949,5.721244505,5.813253403,6.128661079,5.39156723,5.786957442
5.59122751,950,5.639792558,5.226264,5.453868425,5.311574936,5.59122751
4.918670463,951,4.915167884,5.038927555,4.897265108,4.782642841,4.918670463
6.031770179,952,6.090237351,5.945868969,5.748578956,6.109031677,6.031770179
8.71945635,953,8.493179866,9.718733788,9.593171705,16.39567184,16.39567184
5.248571736,954,5.222993016,5.584522724,5.27300779,5.258135319,5.248571736
6.634645567,955,6.554612379,7.722330093,6.698927729,7.391270638,6.634645567
5.492101268,956,5.514846378,5.307503223,5.432326656,4.9267869,5.492101268
4.961360304,957,4.976902503,4.912292004,4.894824659,4.568527222,4.961360304
5.44516903,958,5.455251581,5.175303936,5.481350499,5.113061905,5.44516903
5.399039221,959,5.440130972,5.205195904,5.244497578,5.107649326,5.399039221
5.813638562,960,5.887172615,5.287240982,5.596922689,5.736535072,5.813638562
4.965186741,961,4.928433701,5.017428875,5.143788868,4.789233208,4.965186741
5.073331912,962,5.036809783,5.058818817,5.272954221,4.681737423,5.073331912
5.022666757,963,4.954757327,5.062895298,5.371440831,5.068242073,5.022666757
5.039596325,964,5.026310477,5.221499443,5.049819685,5.208147049,5.039596325
5.842866122,965,5.807973308,6.171811104,5.919312761,6.264297485,5.842866122
8.473472603,966,8.548786206,8.117416382,8.190485419,7.582494259,8.473472603
6.256937006,967,6.102819759,6.279690742,7.071311036,7.218604565,6.256937006
6.814694019,968,6.854427167,6.657728195,6.655105716,7.312682629,6.814694019
6.093905172,969,6.103141628,6.02069664,6.069046877,5.764980793,6.093905172
5.53214299,970,5.517956876,5.640057087,5.571830817,5.453868389,5.53214299
5.28992854,971,5.308085041,5.077843666,5.263788827,4.674117565,5.28992854
6.000314805,972,6.067038148,5.423536301,5.836716477,4.945301533,6.000314805
6.065674272,973,6.023378424,6.195799828,6.247876985,5.89537859,6.065674272
7.288032702,974,7.459915111,6.503983498,6.632676175,6.71978569,7.288032702
5.851855116,975,5.838519746,5.479372978,6.047137679,4.940892696,5.851855116
6.051183211,976,6.153341092,5.317678452,5.750842762,5.652135372,6.051183211
5.432385529,977,5.449938987,5.339745522,5.369646965,5.228038311,5.432385529
5.514360337,978,5.51169316,5.400686741,5.566476446,5.517689228,5.514360337
5.273472167,979,5.243240389,5.471755981,5.368613749,5.452149391,5.273472167
5.19461907,980,5.199263918,5.237854958,5.155434461,5.0166502,5.19461907
4.904844604,981,4.895584411,5.003287792,4.921417907,4.728629589,4.904844604
5.037802671,982,4.979733209,5.033430099,5.348963872,4.957801342,5.037802671
6.683422473,983,6.549973589,7.77250576,7.032122052,7.886174202,6.683422473
5.554879319,984,5.590827526,5.461992741,5.394117782,5.123574257,5.554879319
6.19654324,985,6.20035222,6.344833374,6.126798636,5.211593151,6.19654324
6.492716523,986,6.472943052,6.251819611,6.67847397,6.814572811,6.492716523
5.842849003,987,5.774924742,6.136461735,6.107240699,6.004921913,5.842849003
7.3455127,988,7.358278146,7.833983421,7.114606785,7.650278568,7.3455127
5.679709538,989,5.681465462,5.509244442,5.727166192,5.453364849,5.679709538
5.640889941,990,5.648171554,5.628927231,5.606042201,5.869412422,5.640889941
6.04212183,991,6.035569108,6.308175564,5.988384981,5.928254604,6.04212183
5.478346071,992,5.439435186,5.210930824,5.775009248,5.324144363,5.478346071
5.344096846,993,5.290425277,5.270551682,5.654860152,4.785660267,5.344096846
4.922980315,994,4.960986272,4.787589073,4.765412311,4.611584663,4.922980315
6.248325636,995,6.265988001,6.261039257,6.149888446,6.052737713,6.248325636
5.101212466,996,5.118782599,5.075289249,5.016146043,4.88350296,5.101212466
5.94958468,997,5.953188483,5.900529861,5.946715884,5.397539616,5.94958468
5.858955532,998,5.713528844,6.331204414,6.47714812,6.185019016,5.858955532
6.890058126,999,6.800971414,6.889405251,7.365404886,6.832801819,6.890058126
5.740833132,1000,5.754259605,5.406419277,5.780696442,5.609873772,5.740833132
5.418897028,1001,5.367296198,5.586381912,5.63827308,5.143288612,5.418897028
6.025000796,1002,6.03266307,6.048388958,5.97633924,5.884626865,6.025000796
5.915661634,1003,5.840806984,5.714998722,6.381774031,6.001631737,5.915661634
6.117251829,1004,6.135674197,5.858621597,6.105209278,5.810168743,6.117251829
5.880152791,1005,5.905313137,5.629660606,5.829461709,5.430613518,5.880152791
5.328892859,1006,5.344225193,5.086377144,5.327958946,5.679447174,5.328892859
5.484816786,1007,5.491567378,5.483616352,5.44921369,5.186151505,5.484816786
6.121989348,1008,6.189248104,6.040466785,5.790450089,5.699482441,6.121989348
6.69062795,1009,6.563477772,7.376499176,7.140138492,7.639908314,6.69062795
5.398104186,1010,5.387920605,5.554630756,5.400241098,5.643454075,5.398104186
6.208792066,1011,6.189985213,6.180277348,6.318600147,5.908321381,6.208792066
7.127584154,1012,7.053105191,6.599741936,7.700752614,8.617069244,8.617069244
4.942985987,1013,4.933864636,4.919669628,4.999405313,4.610611916,4.942985987
5.563331476,1014,5.568517353,5.454308987,5.572014293,5.342281818,5.563331476
